,No.,Time,Source,Destination,Protocol,Length,Info
1775,1802,4.970792055130005,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1776,1803,4.973685026168823,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1777,1804,4.977442026138306,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1778,1805,4.979161977767944,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1779,1806,4.9820780754089355,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1780,1807,4.9876439571380615,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1781,1808,4.989003896713257,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1782,1809,4.98901104927063,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1783,1810,4.990523099899292,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1784,1811,4.9940900802612305,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1785,1812,4.996022939682007,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1786,1813,4.998960018157959,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1787,1814,5.00454306602478,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1788,1815,5.007066965103149,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1789,1816,5.007364988327026,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1790,1817,5.007920026779175,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1791,1818,5.012650012969971,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1792,1819,5.015764951705933,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1793,1820,5.0164079666137695,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1794,1821,5.021147966384888,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1795,1822,5.024135112762451,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1796,1823,5.029557943344116,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1797,1824,5.032527923583984,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1798,1825,5.033890008926392,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1799,1826,5.038106918334961,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1800,1827,5.039920091629028,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1801,1828,5.040940046310425,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1802,1829,5.04651403427124,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1803,1830,5.049309968948364,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1804,1831,5.0536580085754395,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1805,1832,5.054078102111816,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1806,1833,5.054615020751953,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1807,1834,5.057729005813599,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1808,1835,5.063179016113281,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1809,1836,5.0661680698394775,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1810,1837,5.0718419551849365,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1811,1838,5.072035074234009,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1812,1839,5.074647903442383,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1813,1840,5.080197095870972,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1814,1841,5.080425024032593,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1815,1842,5.0830700397491455,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1816,1843,5.088387966156006,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1817,1844,5.091469049453735,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1818,1845,5.095428943634033,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1819,1846,5.095786094665527,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1820,1847,5.096693992614746,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1821,1848,5.09989595413208,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1822,1849,5.103961944580078,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1823,1850,5.10545802116394,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1824,1851,5.108748912811279,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1825,1852,5.114168882369995,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1826,1853,5.117013931274414,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1827,1854,5.117032051086426,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1828,1855,5.1171650886535645,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1829,1856,5.118063926696777,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1830,1857,5.11807107925415,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1831,1858,5.1224870681762695,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1832,1859,5.124458074569702,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1833,1860,5.12556004524231,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1834,1861,5.129401922225952,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1835,1862,5.130868911743164,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1836,1863,5.134026050567627,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1837,1864,5.135970115661621,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1838,1865,5.139223098754883,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1839,1866,5.142668008804321,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1840,1867,5.148158073425293,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1841,1868,5.151187896728516,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1842,1869,5.156743049621582,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1843,1870,5.1596360206604,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1844,1871,5.159724950790405,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1845,1872,5.164915084838867,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1846,1873,5.168044090270996,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1847,1874,5.173327922821045,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1848,1875,5.176462888717651,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1849,1876,5.182008981704712,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1850,1877,5.184859037399292,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1851,1878,5.189925909042358,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1852,1879,5.190457105636597,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1853,1880,5.192442893981934,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1854,1881,5.193376064300537,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1855,1882,5.1973559856414795,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1856,1883,5.198892116546631,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1857,1884,5.199132919311523,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1858,1885,5.2034831047058105,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1859,1886,5.208801984786987,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1860,1887,5.2118799686431885,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1861,1888,5.217346906661987,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1862,1889,5.220326900482178,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1863,1890,5.223439931869507,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1864,1891,5.223767995834351,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1865,1892,5.2237749099731445,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1866,1893,5.2256410121917725,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1867,1895,5.228763103485107,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1868,1896,5.230842113494873,116.128.177.249,192.168.1.80,TCP,54,[ACK]
1869,1897,5.230844020843506,116.128.177.249,192.168.1.80,TCP,1478,[ACK]
1870,1898,5.230844974517822,116.128.177.249,192.168.1.80,TCP,1478,[ACK]
1871,1899,5.230845928192139,116.128.177.249,192.168.1.80,TCP,1478,[ACK]
1872,1900,5.230846881866455,116.128.177.249,192.168.1.80,TCP,1478,[ACK]
1873,1901,5.230848073959351,116.128.177.249,192.168.1.80,TCP,1478,[ACK]
1874,1902,5.230849981307983,116.128.177.249,192.168.1.80,TCP,1478,[ACK]
1875,1903,5.2308509349823,116.128.177.249,192.168.1.80,TCP,1478,[ACK]
1876,1904,5.230851888656616,116.128.177.249,192.168.1.80,TCP,1478,[ACK]
1877,1905,5.230853080749512,116.128.177.249,192.168.1.80,TCP,80,[ACK]
1878,1906,5.230854034423828,116.128.177.249,192.168.1.80,TCP,54,[ACK]
1879,1907,5.231019973754883,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1880,1908,5.231089115142822,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1881,1909,5.231108903884888,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1882,1910,5.231122016906738,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1883,1911,5.231133937835693,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1884,1912,5.231144905090332,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1885,1913,5.231161117553711,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1886,1914,5.231170892715454,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1887,1915,5.231182098388672,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1888,1916,5.231215000152588,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1889,1918,5.231940031051636,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1890,1919,5.231993913650513,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1891,1920,5.233421087265015,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1892,1921,5.234286069869995,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1893,1922,5.23444390296936,192.168.1.80,116.128.177.249,TCP,54,[ACK]
1894,1923,5.237237930297852,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1895,1924,5.242600917816162,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1896,1925,5.245055913925171,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1897,1926,5.245595932006836,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1898,1927,5.245949029922485,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1899,1928,5.251154899597168,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1900,1929,5.251352071762085,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1901,1930,5.254020929336548,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1902,1931,5.254709959030151,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1903,1932,5.259535074234009,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1904,1933,5.262418031692505,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1905,1934,5.267782926559448,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1906,1935,5.270845890045166,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1907,1936,5.276516914367676,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1908,1937,5.279284954071045,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1909,1938,5.284893989562988,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1910,1939,5.287719964981079,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1911,1940,5.288722991943359,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1912,1941,5.288732051849365,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1913,1942,5.289977073669434,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1914,1943,5.293312072753906,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1915,1944,5.295917987823486,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1916,1945,5.296080112457275,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1917,1946,5.301728010177612,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1918,1947,5.304519891738892,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1919,1948,5.309151887893677,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1920,1949,5.309797048568726,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1921,1950,5.309938907623291,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1922,1951,5.312931060791016,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1923,1952,5.315432071685791,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1924,1953,5.318485975265503,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1925,1954,5.321371078491211,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1926,1955,5.327003002166748,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1927,1956,5.329807996749878,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1928,1957,5.335161924362183,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1929,1958,5.338227987289429,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1930,1959,5.3437659740448,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1931,1960,5.346628904342651,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1932,1961,5.352171897888184,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1933,1962,5.355048894882202,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1934,1963,5.360608100891113,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1935,1964,5.363440990447998,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1936,1965,5.368583917617798,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1937,1966,5.3718390464782715,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1938,1967,5.373074054718018,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1939,1968,5.3773720264434814,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1940,1969,5.377554893493652,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1941,1970,5.3802409172058105,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1942,1971,5.38256311416626,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1943,1972,5.385472059249878,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1944,1973,5.385637044906616,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1945,1974,5.388699054718018,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1946,1975,5.390810966491699,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1947,1976,5.3909690380096436,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1948,1977,5.393965005874634,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1949,1978,5.397093057632446,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1950,1979,5.401724100112915,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1951,1980,5.4018309116363525,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1952,1981,5.402676105499268,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1953,1982,5.4055140018463135,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1954,1983,5.410916090011597,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1955,1984,5.413909912109375,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1956,1985,5.415769100189209,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1957,1986,5.417918920516968,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1958,1987,5.419248104095459,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1959,1988,5.422328948974609,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1960,1989,5.428006887435913,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1961,1990,5.4307920932769775,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1962,1991,5.436223030090332,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1963,1992,5.437654972076416,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1964,1993,5.439234972000122,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1965,1994,5.440603017807007,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1966,1995,5.444704055786133,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1967,1996,5.44763708114624,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1968,1997,5.448918104171753,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1969,1998,5.4532310962677,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1970,1999,5.454417943954468,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1971,2000,5.454941987991333,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1972,2001,5.456080913543701,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1973,2002,5.461193084716797,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1974,2003,5.464423894882202,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1975,2004,5.464437961578369,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1976,2005,5.46444296836853,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1977,2006,5.469974994659424,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1978,2007,5.472870111465454,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1979,2008,5.478403091430664,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1980,2009,5.481300115585327,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1981,2010,5.487037897109985,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1982,2011,5.489742994308472,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1983,2012,5.495294094085693,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1984,2013,5.498150110244751,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1985,2014,5.500955104827881,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1986,2015,5.50190806388855,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1987,2016,5.503741025924683,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1988,2017,5.506563901901245,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1989,2018,5.507435083389282,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1990,2019,5.5099780559539795,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1991,2020,5.511969089508057,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1992,2021,5.514971017837524,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1993,2022,5.518455982208252,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1994,2023,5.519062042236328,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1995,2024,5.520508050918579,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1996,2025,5.5233728885650635,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1997,2026,5.528826951980591,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
1998,2027,5.532110929489136,192.168.1.235,192.168.1.80,TCP,54,[SYN]
1999,2028,5.5360119342803955,116.128.177.249,192.168.1.80,TCP,54,[ACK]
2000,2029,5.536014080047607,116.128.177.249,192.168.1.80,TCP,54,[ACK]
2001,2030,5.537666082382202,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2002,2031,5.54052209854126,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2003,2032,5.543819904327393,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2004,2033,5.544635057449341,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2005,2034,5.544641971588135,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2006,2035,5.54598593711853,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2007,2036,5.548927068710327,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2008,2037,5.553524017333984,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2009,2038,5.554369926452637,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2010,2039,5.557420969009399,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2011,2040,5.562772035598755,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2012,2041,5.5657799243927,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2013,2042,5.566251993179321,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2014,2043,5.571161985397339,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2015,2044,5.574054956436157,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2016,2045,5.574160099029541,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2017,2046,5.579543113708496,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2018,2047,5.582616090774536,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2019,2048,5.5830230712890625,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2020,2049,5.588140964508057,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2021,2050,5.591114044189453,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2022,2051,5.592493057250977,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2023,2052,5.596558094024658,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2024,2053,5.599510908126831,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2025,2054,5.604818105697632,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2026,2055,5.6078009605407715,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2027,2056,5.6078948974609375,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2028,2057,5.607918977737427,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2029,2058,5.609687089920044,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2030,2059,5.613445997238159,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2031,2060,5.616014003753662,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2032,2061,5.616305112838745,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2033,2062,5.621885061264038,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2034,2063,5.6247429847717285,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2035,2064,5.6303489208221436,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2036,2065,5.6331140995025635,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2037,2066,5.635417938232422,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2038,2067,5.638429880142212,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2039,2068,5.6388819217681885,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2040,2069,5.641509056091309,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2041,2070,5.647136926651001,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2042,2071,5.647942066192627,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2043,2072,5.64992094039917,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2044,2073,5.65557599067688,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2045,2074,5.658369064331055,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2046,2075,5.663685083389282,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2047,2076,5.666769981384277,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2048,2077,5.671394109725952,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2049,2078,5.672236919403076,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2050,2079,5.6751549243927,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2051,2080,5.680711030960083,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2052,2081,5.6821839809417725,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2053,2082,5.682328939437866,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2054,2083,5.6835479736328125,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2055,2084,5.689085960388184,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2056,2085,5.691956043243408,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2057,2086,5.693217992782593,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2058,2087,5.697612047195435,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2059,2088,5.700340986251831,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2060,2089,5.702856063842773,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2061,2090,5.7056450843811035,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2062,2091,5.708759069442749,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2063,2092,5.709428071975708,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2064,2093,5.711900949478149,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2065,2094,5.714291095733643,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2066,2095,5.717132091522217,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2067,2096,5.721450090408325,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2068,2097,5.722651958465576,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2069,2098,5.725569009780884,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2070,2099,5.731070041656494,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2071,2100,5.734253883361816,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2072,2101,5.735274076461792,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2073,2102,5.736347913742065,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2074,2103,5.736356973648071,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2075,2104,5.7397990226745605,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2076,2105,5.742669105529785,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2077,2106,5.748249053955078,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2078,2107,5.751051902770996,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2079,2108,5.756691932678223,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2080,2109,5.759483098983765,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2081,2110,5.7641661167144775,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2082,2111,5.764857053756714,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2083,2112,5.767930030822754,192.168.1.235,192.168.1.80,TCP,54,[SYN]
2084,2113,5.768501043319702,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2085,2114,5.7733049392700195,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2086,2115,5.774354934692383,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
2087,2116,5.776289939880371,192.168.1.235,192.168.1.80,TCP,54,[SYN]
