"No.","Time","Source","Destination","Protocol","Length","Info"
"1865","20.683191","192.168.100.209","162.159.133.234","TCP","54","53416  >  443 [ACK] Seq=1 Ack=13663 Win=514 Len=0"
"1866","20.691591","162.159.133.234","192.168.100.209","TCP","2614","443  >  53416 [ACK] Seq=13663 Ack=1 Win=8 Len=2560 [TCP segment of a reassembled PDU]"
"1867","20.691591","162.159.133.234","192.168.100.209","TLSv1.2","413","Application Data"
"1868","20.691634","192.168.100.209","162.159.133.234","TCP","54","53416  >  443 [ACK] Seq=1 Ack=16582 Win=514 Len=0"
"1869","20.694625","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=278/5633, ttl=128 (reply in 1874)"
"1870","20.710693","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","56362  >  443 Len=29"
"1871","20.722195","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1872","20.764461","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1873","20.806209","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1874","20.818451","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=278/5633, ttl=52 (request in 1869)"
"1875","20.852946","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  56362 Len=25"
"1876","20.864472","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1877","20.912752","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1878","20.976027","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1879","21.025704","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1880","21.055044","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","56362  >  443 Len=29"
"1881","21.073506","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1882","21.115924","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1883","21.148646","2400:adc1:419:5200:3ceb:c484:7c96:6905","2620:1ec:12::239","TCP","75","53678  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1 [TCP segment of a reassembled PDU]"
"1884","21.161294","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1885","21.200721","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  56362 Len=25"
"1886","21.216003","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1887","21.243180","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"1888","21.256562","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1889","21.266369","2620:1ec:12::239","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","86","443  >  53678 [ACK] Seq=1 Ack=2 Win=16383 Len=0 SLE=1 SRE=2"
"1890","21.309106","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1891","21.376812","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1892","21.380869","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"1893","21.412302","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1894","21.464127","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1895","21.504884","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1896","21.564402","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1897","21.612821","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","56362  >  443 Len=29"
"1898","21.620540","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1899","21.667992","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1900","21.706386","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=279/5889, ttl=128 (reply in 1905)"
"1901","21.732716","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1902","21.755123","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  56362 Len=25"
"1903","21.784085","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1904","21.827551","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1905","21.829070","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=279/5889, ttl=52 (request in 1900)"
"1906","21.871727","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1907","21.912838","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1908","21.965305","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1909","22.008029","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1910","22.052692","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1911","22.100089","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1912","22.140071","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1913","22.188306","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1914","22.203663","2001:1670:0:105::52b2:9e51","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","86","443  >  53686 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1440 SACK_PERM WS=128"
"1915","22.232322","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1916","22.270095","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1917","22.324092","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1918","22.376124","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1919","22.424365","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1920","22.464415","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1921","22.512002","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1922","22.556171","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","56362  >  443 Len=29"
"1923","22.572821","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1924","22.624061","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1925","22.668312","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1926","22.702126","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  56362 Len=25"
"1927","22.711793","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=280/6145, ttl=128 (reply in 1931)"
"1928","22.720294","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1929","22.768219","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1930","22.812056","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1931","22.837379","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=280/6145, ttl=52 (request in 1927)"
"1932","22.864376","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1933","22.908061","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1934","22.950330","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1935","23.000095","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1936","23.038764","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1937","23.076283","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1938","23.119996","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1939","23.168910","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1940","23.228086","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1941","23.280573","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1942","23.340174","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1943","23.383999","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1944","23.432734","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1945","23.496217","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1946","23.542356","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1947","23.580183","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1948","23.616653","192.168.100.209","72.25.64.32","TCP","55","53679  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1 [TCP segment of a reassembled PDU]"
"1949","23.636741","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1950","23.708214","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1951","23.725663","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=281/6401, ttl=128 (reply in 1954)"
"1952","23.748223","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1953","23.799873","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1954","23.849074","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=281/6401, ttl=52 (request in 1951)"
"1955","23.860913","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1956","23.869471","72.25.64.32","192.168.100.209","TCP","54","443  >  53679 [ACK] Seq=1 Ack=2 Win=512 Len=0"
"1957","23.916833","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1958","23.968965","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1959","23.989396","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f267:cd:face:b00c:0:167","TLSv1.2","143","Application Data"
"1960","24.019694","2a03:2880:f267:cd:face:b00c:0:167","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","443  >  53669 [ACK] Seq=1 Ack=70 Win=283 Len=0"
"1961","24.020283","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1962","24.084442","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1963","24.135846","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1964","24.180642","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1965","24.213744","2a03:2880:f267:cd:face:b00c:0:167","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","145","Application Data"
"1966","24.228085","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1967","24.253759","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f267:cd:face:b00c:0:167","TCP","74","53669  >  443 [ACK] Seq=70 Ack=72 Win=260 Len=0"
"1968","24.275368","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1969","24.316359","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","56362  >  443 Len=29"
"1970","24.328637","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1971","24.372826","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1972","24.379360","fe80::6dfc:c1e8:75c2:aac7","fe80::1","DNS","99","Standard query 0x5360 AAAA bzib.nelreports.net"
"1973","24.379640","fe80::6dfc:c1e8:75c2:aac7","fe80::1","DNS","99","Standard query 0x9890 A bzib.nelreports.net"
"1974","24.379825","fe80::6dfc:c1e8:75c2:aac7","fe80::1","DNS","99","Standard query 0x0ee5 HTTPS bzib.nelreports.net"
"1975","24.398751","fe80::1","fe80::6dfc:c1e8:75c2:aac7","DNS","208","Standard query response 0x5360 AAAA bzib.nelreports.net CNAME bzib.nelreports.net.akamaized.net CNAME a416.dscd.akamai.net AAAA 2001:1670:0:105::52b2:9e51"
"1976","24.398751","fe80::1","fe80::6dfc:c1e8:75c2:aac7","DNS","212","Standard query response 0x9890 A bzib.nelreports.net CNAME bzib.nelreports.net.akamaized.net CNAME a416.dscd.akamai.net A 202.163.98.49 A 202.163.98.43"
"1977","24.398751","fe80::1","fe80::6dfc:c1e8:75c2:aac7","DNS","238","Standard query response 0x0ee5 HTTPS bzib.nelreports.net CNAME bzib.nelreports.net.akamaized.net CNAME a416.dscd.akamai.net SOA n0dscd.akamai.net"
"1978","24.399846","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","53701  >  443 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"1979","24.413000","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1980","24.455906","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:0:face:b00c:0:2","TCP","75","53475  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1 [TCP segment of a reassembled PDU]"
"1981","24.459082","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  56362 Len=25"
"1982","24.465313","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1983","24.485798","2a03:2880:f06b:0:face:b00c:0:2","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","443  >  53475 [ACK] Seq=1 Ack=2 Win=278 Len=0"
"1984","24.501522","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1985","24.536143","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1986","24.592130","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1987","24.641700","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1988","24.659846","2400:adc1:419:5200:3ceb:c484:7c96:6905","2001:1670:0:105::52b2:9e51","TCP","86","53702  >  443 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"1989","24.704201","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
"1990","24.707947","192.168.100.209","202.163.98.49","TCP","66","53703  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1991","24.718203","202.163.98.49","192.168.100.209","TCP","66","443  >  53703 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"1992","24.718290","192.168.100.209","202.163.98.49","TCP","54","53703  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1993","24.718876","192.168.100.209","202.163.98.49","TLSv1.3","928","Client Hello (SNI=bzib.nelreports.net)"
"1994","24.729192","202.163.98.49","192.168.100.209","TCP","54","443  >  53703 [ACK] Seq=1 Ack=875 Win=64128 Len=0"
"1995","24.729192","202.163.98.49","192.168.100.209","TLSv1.3","324","Server Hello, Change Cipher Spec, Application Data, Application Data"
"1996","24.734585","192.168.100.209","202.163.98.49","TLSv1.3","134","Change Cipher Spec, Application Data"
"1997","24.734874","192.168.100.209","202.163.98.49","TLSv1.3","502","Application Data"
"1998","24.739779","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=282/6657, ttl=128 (reply in 2009)"
"1999","24.743442","202.163.98.49","192.168.100.209","TCP","54","443  >  53703 [ACK] Seq=271 Ack=955 Win=64128 Len=0"
"2000","24.743442","202.163.98.49","192.168.100.209","TLSv1.3","341","Application Data"
"2001","24.743781","202.163.98.49","192.168.100.209","TCP","54","443  >  53703 [ACK] Seq=558 Ack=1403 Win=64128 Len=0"
"2002","24.744351","192.168.100.198","192.168.100.209","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (no response found!)"
